848.74
1035.16
877.74
981.98
971.23
1030.15
1144.44
1208.89
753.94
964.99
960.55
1025.85
933.35
940.31
1126.55
1589.96
1055.64
925.39
1007.67
449.43
1018.36
1020.64
1087.93
970.93
1074.10
1117.04
964.09
989.72
1074.54
882.27
1398.81
977.60
901.65
1031.28
783.30
909.82
1035.41
1053.91
1224.87
906.40
