2	1	14.276555	0.677838	-0.075064	0.003434
2	2	19.708027	0.195918	-0.006696	0.000895
2	3	14.780430	0.637631	-0.068765	0.003119
2	4	2.003102	0.975873	-0.106422	0.004190
2	5	13.688585	0.647662	-0.067313	0.002992
2	6	20.006504	0.326478	-0.025196	0.001508
2	7	8.626310	0.787545	-0.082154	0.003313
2	8	5.872928	0.838969	-0.088175	0.003533
